team_id,team_name,combo_type,position_group,member_ids,member_names,member_count,co_starts,co_points_mean,co_goal_diff_mean,member_baseline_points_mean,member_baseline_goal_diff_mean,points_delta_vs_member_baseline,goal_diff_delta_vs_member_baseline,eligible,association_direction,anti_synergy_candidate,sample_reason,causal_claim,temporal_authority,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes
736,Charleroi,PAIR,,317979|620808,J. Romsaas|M. Delavallee,2,2,0.5,-0.5,1.025,-0.275,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,317979|87267,J. Romsaas|K. Van Den Kerkhof,2,6,1.0,-0.833,1.079,-0.579,-0.079,-0.255,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,324098|327599,M. Delavalee|Y. Titraoui,2,8,1.5,-0.125,1.292,-0.25,0.208,0.125,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,324098|412750,M. Delavalee|A. Boukamir,2,1,0.0,-2.0,0.917,-0.667,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,324098|48014,M. Delavalee|A. Ousou,2,9,1.333,-0.333,1.244,-0.321,0.09,-0.013,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,324098|56374,M. Delavalee|J. Petris,2,1,3.0,2.0,1.292,-0.042,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,324098|87267,M. Delavalee|K. Van Den Kerkhof,2,7,0.857,-0.857,1.095,-0.595,-0.238,-0.262,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|347652,Y. Titraoui|M. Sow,2,1,1.0,0.0,1.125,-0.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|39194,Y. Titraoui|V. Dragsnes,2,1,1.0,0.0,1.125,-0.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|412750,Y. Titraoui|A. Boukamir,2,1,1.0,0.0,0.875,-0.583,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|48014,Y. Titraoui|A. Ousou,2,12,1.25,-0.167,1.202,-0.237,0.048,0.071,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|56374,Y. Titraoui|J. Petris,2,4,1.25,0.25,1.25,0.042,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|620808,Y. Titraoui|M. Delavallee,2,4,0.75,-0.25,1.0,-0.208,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,327599|87267,Y. Titraoui|K. Van Den Kerkhof,2,6,1.0,-0.667,1.054,-0.512,-0.054,-0.155,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,347652|48014,M. Sow|A. Ousou,2,1,1.0,0.0,1.077,-0.154,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,347652|56374,M. Sow|J. Petris,2,1,1.0,0.0,1.125,0.125,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,347652|620808,M. Sow|M. Delavallee,2,1,1.0,0.0,0.875,-0.125,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,39194|412750,V. Dragsnes|A. Boukamir,2,1,1.0,0.0,0.75,-0.5,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,39194|48014,V. Dragsnes|A. Ousou,2,1,1.0,0.0,1.077,-0.154,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,39194|620808,V. Dragsnes|M. Delavallee,2,1,1.0,0.0,0.875,-0.125,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,412750|48014,A. Boukamir|A. Ousou,2,2,0.5,-1.0,0.827,-0.654,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,412750|620808,A. Boukamir|M. Delavallee,2,1,1.0,0.0,0.625,-0.625,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,412750|87267,A. Boukamir|K. Van Den Kerkhof,2,1,0.0,-2.0,0.679,-0.929,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,48014|56374,A. Ousou|J. Petris,2,4,1.25,0.25,1.202,-0.029,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,48014|620808,A. Ousou|M. Delavallee,2,4,0.75,-0.25,0.952,-0.279,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,48014|87267,A. Ousou|K. Van Den Kerkhof,2,7,0.857,-0.857,1.005,-0.582,-0.148,-0.275,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
736,Charleroi,PAIR,,56374|620808,J. Petris|M. Delavallee,2,3,0.667,-0.333,1.0,0.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|162211,C. Tzolis|C. Sandra,2,4,3.0,1.25,2.708,1.042,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|162219,C. Tzolis|R. Onyedika,2,5,1.6,0.4,2.008,0.617,-0.408,-0.217,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|180927,C. Tzolis|Z. Romero,2,1,0.0,-1.0,1.208,-0.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|1923,C. Tzolis|N. Jackers,2,11,2.364,0.818,2.292,0.75,0.072,0.068,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|271276,C. Tzolis|R. Vermant,2,6,2.5,0.833,2.458,0.833,0.042,0.0,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|271609,C. Tzolis|L. Audoor,2,2,2.0,0.5,1.875,0.417,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|282,C. Tzolis|S. Mignolet,2,1,3.0,1.0,2.708,0.917,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|282126,C. Tzolis|C. Forbs,2,8,2.5,0.875,2.319,0.75,0.181,0.125,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|287923,C. Tzolis|N. Tresoldi,2,8,2.5,0.875,2.319,0.75,0.181,0.125,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|290213,C. Tzolis|H. Siquet,2,2,3.0,1.5,2.708,1.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|301322,C. Tzolis|K. Sabbe,2,5,2.2,0.8,2.125,0.667,0.075,0.133,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|304984,C. Tzolis|J. Spileers,2,7,2.0,0.571,2.083,0.604,-0.083,-0.033,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|314265,C. Tzolis|B. Meijer,2,6,3.0,1.333,2.494,0.917,0.506,0.417,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|342230,C. Tzolis|A. Stankovic,2,9,2.778,1.111,2.458,0.867,0.319,0.244,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|354027,C. Tzolis|J. Ordonez,2,6,3.0,1.167,2.708,1.0,0.292,0.167,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|375974,C. Tzolis|J. Seys,2,9,2.222,0.556,2.319,0.694,-0.097,-0.139,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|38124,C. Tzolis|L. Reis,2,3,2.0,0.333,2.208,0.583,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|39291,C. Tzolis|H. Vetlesen,2,3,2.0,0.667,2.208,0.75,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|69,C. Tzolis|B. Mechele,2,12,2.417,0.833,2.324,0.763,0.093,0.071,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,161800|78,C. Tzolis|H. Vanaken,2,12,2.417,0.833,2.324,0.763,0.093,0.071,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|1923,C. Sandra|N. Jackers,2,4,3.0,1.25,2.583,0.958,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|271276,C. Sandra|R. Vermant,2,1,3.0,2.0,2.75,1.042,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|282126,C. Sandra|C. Forbs,2,2,3.0,1.0,2.611,0.958,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|287923,C. Sandra|N. Tresoldi,2,3,3.0,1.0,2.611,0.958,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|290213,C. Sandra|H. Siquet,2,2,3.0,1.5,3.0,1.375,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|304984,C. Sandra|J. Spileers,2,3,3.0,1.333,2.375,0.812,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|314265,C. Sandra|B. Meijer,2,4,3.0,1.25,2.786,1.125,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|342230,C. Sandra|A. Stankovic,2,4,3.0,1.25,2.75,1.075,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|354027,C. Sandra|J. Ordonez,2,1,3.0,1.0,3.0,1.208,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|375974,C. Sandra|J. Seys,2,2,3.0,1.0,2.611,0.903,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|38124,C. Sandra|L. Reis,2,1,3.0,1.0,2.5,0.792,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|39291,C. Sandra|H. Vetlesen,2,1,3.0,2.0,2.5,0.958,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|69,C. Sandra|B. Mechele,2,4,3.0,1.25,2.615,0.971,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162211|78,C. Sandra|H. Vanaken,2,4,3.0,1.25,2.615,0.971,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|180927,R. Onyedika|Z. Romero,2,1,0.0,-1.0,0.8,-0.3,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|1923,R. Onyedika|N. Jackers,2,4,1.25,0.25,1.883,0.533,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|271276,R. Onyedika|R. Vermant,2,2,1.5,0.0,2.05,0.617,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|271609,R. Onyedika|L. Audoor,2,1,1.0,0.0,1.467,0.2,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|282,R. Onyedika|S. Mignolet,2,1,3.0,1.0,2.3,0.7,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|282126,R. Onyedika|C. Forbs,2,3,1.667,0.667,1.911,0.533,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|287923,R. Onyedika|N. Tresoldi,2,3,1.667,0.667,1.911,0.533,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|301322,R. Onyedika|K. Sabbe,2,3,1.667,0.667,1.717,0.45,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|304984,R. Onyedika|J. Spileers,2,4,1.25,0.0,1.675,0.388,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|314265,R. Onyedika|B. Meijer,2,1,3.0,2.0,2.086,0.7,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|342230,R. Onyedika|A. Stankovic,2,2,2.0,1.0,2.05,0.65,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|354027,R. Onyedika|J. Ordonez,2,2,3.0,1.5,2.3,0.783,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|375974,R. Onyedika|J. Seys,2,4,1.25,0.0,1.911,0.478,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|38124,R. Onyedika|L. Reis,2,2,1.5,0.0,1.8,0.367,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|39291,R. Onyedika|H. Vetlesen,2,2,1.5,0.0,1.8,0.533,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|69,R. Onyedika|B. Mechele,2,5,1.6,0.4,1.915,0.546,-0.315,-0.146,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,162219|78,R. Onyedika|H. Vanaken,2,5,1.6,0.4,1.915,0.546,-0.315,-0.146,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|1923,Z. Romero|N. Jackers,2,1,0.0,-1.0,1.083,-0.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|271276,Z. Romero|R. Vermant,2,1,0.0,-1.0,1.25,-0.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|304984,Z. Romero|J. Spileers,2,1,0.0,-1.0,0.875,-0.312,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|375974,Z. Romero|J. Seys,2,1,0.0,-1.0,1.111,-0.222,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|38124,Z. Romero|L. Reis,2,1,0.0,-1.0,1.0,-0.333,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|39291,Z. Romero|H. Vetlesen,2,1,0.0,-1.0,1.0,-0.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|69,Z. Romero|B. Mechele,2,1,0.0,-1.0,1.115,-0.154,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,180927|78,Z. Romero|H. Vanaken,2,1,0.0,-1.0,1.115,-0.154,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|271276,N. Jackers|R. Vermant,2,5,2.4,0.8,2.333,0.75,0.067,0.05,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|271609,N. Jackers|L. Audoor,2,3,1.333,0.0,1.75,0.333,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|282126,N. Jackers|C. Forbs,2,9,2.222,0.667,2.194,0.667,0.028,0.0,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|287923,N. Jackers|N. Tresoldi,2,9,2.222,0.667,2.194,0.667,0.028,0.0,true,MIXED,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|290213,N. Jackers|H. Siquet,2,2,3.0,1.5,2.583,1.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|301322,N. Jackers|K. Sabbe,2,6,1.833,0.5,2.0,0.583,-0.167,-0.083,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|304984,N. Jackers|J. Spileers,2,7,1.571,0.286,1.958,0.521,-0.387,-0.235,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|314265,N. Jackers|B. Meijer,2,7,2.571,1.0,2.369,0.833,0.202,0.167,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|342230,N. Jackers|A. Stankovic,2,10,2.5,0.9,2.333,0.783,0.167,0.117,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|354027,N. Jackers|J. Ordonez,2,5,3.0,1.2,2.583,0.917,0.417,0.283,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|375974,N. Jackers|J. Seys,2,8,2.125,0.5,2.194,0.611,-0.069,-0.111,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|38124,N. Jackers|L. Reis,2,2,1.5,0.0,2.083,0.5,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|386481,N. Jackers|M. Diakhon,2,1,0.0,-1.0,1.083,-0.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|39291,N. Jackers|H. Vetlesen,2,2,1.5,0.5,2.083,0.667,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|69,N. Jackers|B. Mechele,2,12,2.167,0.667,2.199,0.679,-0.032,-0.013,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,1923|78,N. Jackers|H. Vanaken,2,12,2.167,0.667,2.199,0.679,-0.032,-0.013,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,271276|271609,R. Vermant|L. Audoor,2,1,3.0,1.0,1.917,0.417,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,271276|282,R. Vermant|S. Mignolet,2,1,3.0,1.0,2.75,0.917,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
569,Club Brugge KV,PAIR,,271276|282126,R. Vermant|C. Forbs,2,3,3.0,1.0,2.361,0.75,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
