team_id,team_name,fixture_id,kickoff_utc,previous_fixture_id,previous_kickoff_utc,current_xi_count,previous_xi_count,retained_starters,changed_in_count,changed_out_count,changed_in_player_ids_json,changed_out_player_ids_json,xi_stability_pct,quality_delta,quality_delta_status,temporal_authority,prematch_known,research_only
733,Standard Liege,1382494,2025-09-27T16:15:00+00:00,1382487,2025-09-21T14:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382497,2025-09-27T18:45:00+00:00,1382486,2025-09-21T11:30:00+00:00,11,11,8,3,3,"[""20176"", ""270201"", ""8939""]","[""127414"", ""290546"", ""361966""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382497,2025-09-27T18:45:00+00:00,1382459,2025-09-24T18:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382490,2025-09-28T11:30:00+00:00,1382484,2025-09-21T16:30:00+00:00,11,11,10,1,1,"[""32923""]","[""137403""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382490,2025-09-28T11:30:00+00:00,1382486,2025-09-21T11:30:00+00:00,11,11,8,3,3,"[""380647"", ""8573"", ""8632""]","[""21098"", ""297581"", ""7195""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390071,2025-09-28T12:30:00+00:00,1390061,2025-09-20T15:00:00+00:00,11,11,9,2,2,"[""278992"", ""394664""]","[""409040"", ""425348""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390072,2025-09-28T12:30:00+00:00,1390062,2025-09-21T12:30:00+00:00,11,11,10,1,1,"[""7336""]","[""304319""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390072,2025-09-28T12:30:00+00:00,1390066,2025-09-20T15:00:00+00:00,11,11,6,5,5,"[""302915"", ""349"", ""395559"", ""409215"", ""464055""]","[""115587"", ""129072"", ""280335"", ""403326"", ""441271""]",54.545,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390071,2025-09-28T12:30:00+00:00,1390066,2025-09-20T15:00:00+00:00,11,11,9,2,2,"[""372585"", ""451425""]","[""25306"", ""394955""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382495,2025-09-28T14:00:00+00:00,1382463,2025-09-23T18:30:00+00:00,11,11,10,1,1,"[""281376""]","[""269453""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382495,2025-09-28T14:00:00+00:00,1382485,2025-09-21T17:15:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390067,2025-09-28T15:00:00+00:00,1390065,2025-09-20T15:00:00+00:00,11,11,10,1,1,"[""202894""]","[""7449""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390067,2025-09-28T15:00:00+00:00,1390064,2025-09-21T15:00:00+00:00,11,11,8,3,3,"[""162152"", ""27778"", ""352528""]","[""146053"", ""176022"", ""375316""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382496,2025-09-28T16:30:00+00:00,1382485,2025-09-21T17:15:00+00:00,11,11,8,3,3,"[""162562"", ""287797"", ""403253""]","[""19532"", ""25467"", ""515985""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382496,2025-09-28T16:30:00+00:00,1382489,2025-09-20T16:15:00+00:00,11,11,8,3,3,"[""174663"", ""317979"", ""412750""]","[""129547"", ""162767"", ""327599""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382491,2025-09-28T17:15:00+00:00,1382488,2025-09-20T14:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382491,2025-09-28T17:15:00+00:00,1382482,2025-09-19T18:45:00+00:00,11,11,9,2,2,"[""315025"", ""408221""]","[""130838"", ""98855""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382498,2025-10-03T18:45:00+00:00,1382495,2025-09-28T14:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382498,2025-10-03T18:45:00+00:00,1382496,2025-09-28T16:30:00+00:00,11,11,9,2,2,"[""129547"", ""327599""]","[""174663"", ""412750""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382503,2025-10-04T14:00:00+00:00,1382496,2025-09-28T16:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382503,2025-10-04T14:00:00+00:00,1382490,2025-09-28T11:30:00+00:00,11,11,10,1,1,"[""352936""]","[""32923""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390075,2025-10-04T15:00:00+00:00,1390070,2025-09-27T15:00:00+00:00,11,11,9,2,2,"[""417"", ""435390""]","[""25060"", ""460141""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390078,2025-10-04T15:00:00+00:00,1390069,2025-09-27T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390076,2025-10-04T15:00:00+00:00,1390068,2025-09-27T15:00:00+00:00,11,11,9,2,2,"[""174920"", ""271395""]","[""7212"", ""7513""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390078,2025-10-04T15:00:00+00:00,1390072,2025-09-28T12:30:00+00:00,11,11,10,1,1,"[""304319""]","[""7336""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390075,2025-10-04T15:00:00+00:00,1390069,2025-09-27T15:00:00+00:00,11,11,9,2,2,"[""426114"", ""7158""]","[""268373"", ""329612""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390076,2025-10-04T15:00:00+00:00,1390067,2025-09-28T15:00:00+00:00,11,11,9,2,2,"[""340172"", ""7449""]","[""136154"", ""7531""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382499,2025-10-04T16:15:00+00:00,1382491,2025-09-28T17:15:00+00:00,11,11,10,1,1,"[""31149""]","[""179402""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382499,2025-10-04T16:15:00+00:00,1382492,2025-09-27T14:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
740,Antwerp,1382501,2025-10-04T18:45:00+00:00,1382492,2025-09-27T14:00:00+00:00,11,11,7,4,4,"[""109381"", ""161989"", ""418320"", ""485673""]","[""313078"", ""381176"", ""386284"", ""8472""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382501,2025-10-04T18:45:00+00:00,1382495,2025-09-28T14:00:00+00:00,11,11,8,3,3,"[""415077"", ""467599"", ""80367""]","[""163019"", ""363479"", ""38714""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382502,2025-10-05T11:30:00+00:00,1382493,2025-09-26T18:45:00+00:00,11,11,9,2,2,"[""2852"", ""2929""]","[""175415"", ""400844""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382502,2025-10-05T11:30:00+00:00,1382494,2025-09-27T16:15:00+00:00,11,11,9,2,2,"[""138823"", ""198400""]","[""129706"", ""162592""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390077,2025-10-05T12:30:00+00:00,1390070,2025-09-27T15:00:00+00:00,11,11,7,4,4,"[""162718"", ""417880"", ""7722"", ""7756""]","[""15876"", ""363691"", ""50873"", ""7394""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390077,2025-10-05T12:30:00+00:00,1390071,2025-09-28T12:30:00+00:00,11,11,10,1,1,"[""409040""]","[""7580""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390074,2025-10-05T12:30:00+00:00,1390068,2025-09-27T15:00:00+00:00,11,11,9,2,2,"[""119831"", ""19792""]","[""381006"", ""412049""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390074,2025-10-05T12:30:00+00:00,1390071,2025-09-28T12:30:00+00:00,11,11,9,2,2,"[""25306"", ""7586""]","[""137384"", ""372585""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382505,2025-10-05T14:00:00+00:00,1382491,2025-09-28T17:15:00+00:00,11,11,10,1,1,"[""20518""]","[""8924""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382505,2025-10-05T14:00:00+00:00,1382490,2025-09-28T11:30:00+00:00,11,11,8,3,3,"[""297581"", ""306940"", ""404891""]","[""1942"", ""283252"", ""287790""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390073,2025-10-05T15:00:00+00:00,1390072,2025-09-28T12:30:00+00:00,11,11,7,4,4,"[""179843"", ""280335"", ""403326"", ""441958""]","[""162189"", ""302915"", ""349"", ""381810""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390073,2025-10-05T15:00:00+00:00,1390067,2025-09-28T15:00:00+00:00,11,11,9,2,2,"[""146053"", ""176022""]","[""193870"", ""352528""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382500,2025-10-05T16:30:00+00:00,1382497,2025-09-27T18:45:00+00:00,11,11,7,4,4,"[""127414"", ""290546"", ""340574"", ""361966""]","[""15917"", ""20176"", ""313353"", ""8939""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382500,2025-10-05T16:30:00+00:00,1382494,2025-09-27T16:15:00+00:00,11,11,10,1,1,"[""271276""]","[""162211""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382504,2025-10-05T17:15:00+00:00,1382493,2025-09-26T18:45:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382504,2025-10-05T17:15:00+00:00,1382497,2025-09-27T18:45:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382510,2025-10-18T14:00:00+00:00,1382504,2025-10-05T17:15:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382510,2025-10-18T14:00:00+00:00,1382499,2025-10-04T16:15:00+00:00,11,11,10,1,1,"[""179402""]","[""31149""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390083,2025-10-18T15:00:00+00:00,1390075,2025-10-04T15:00:00+00:00,11,11,10,1,1,"[""25060""]","[""435390""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390083,2025-10-18T15:00:00+00:00,1390078,2025-10-04T15:00:00+00:00,11,11,9,2,2,"[""338189"", ""369868""]","[""106784"", ""408540""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390079,2025-10-18T15:00:00+00:00,1390077,2025-10-05T12:30:00+00:00,11,11,10,1,1,"[""7580""]","[""409040""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390080,2025-10-18T15:00:00+00:00,1390078,2025-10-04T15:00:00+00:00,11,11,9,2,2,"[""7087"", ""7336""]","[""304319"", ""334329""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390079,2025-10-18T15:00:00+00:00,1390075,2025-10-04T15:00:00+00:00,11,11,7,4,4,"[""202810"", ""268373"", ""329612"", ""348014""]","[""280431"", ""339877"", ""426114"", ""78139""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390080,2025-10-18T15:00:00+00:00,1390076,2025-10-04T15:00:00+00:00,11,11,9,2,2,"[""136154"", ""7531""]","[""340172"", ""7449""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382513,2025-10-18T16:15:00+00:00,1382504,2025-10-05T17:15:00+00:00,11,11,9,2,2,"[""23975"", ""8787""]","[""156618"", ""21714""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382513,2025-10-18T16:15:00+00:00,1382500,2025-10-05T16:30:00+00:00,11,11,9,2,2,"[""162211"", ""304984""]","[""271276"", ""354027""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382508,2025-10-18T18:45:00+00:00,1382500,2025-10-05T16:30:00+00:00,11,11,8,3,3,"[""15917"", ""271875"", ""313353""]","[""338735"", ""340574"", ""361966""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382508,2025-10-18T18:45:00+00:00,1382498,2025-10-03T18:45:00+00:00,11,11,10,1,1,"[""263228""]","[""108064""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382509,2025-10-19T11:30:00+00:00,1382501,2025-10-04T18:45:00+00:00,11,11,8,3,3,"[""163019"", ""363479"", ""38714""]","[""352500"", ""415077"", ""80367""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382509,2025-10-19T11:30:00+00:00,1382505,2025-10-05T14:00:00+00:00,11,11,7,4,4,"[""203458"", ""21098"", ""34710"", ""380780""]","[""288078"", ""306940"", ""380647"", ""404891""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390081,2025-10-19T12:30:00+00:00,1390076,2025-10-04T15:00:00+00:00,11,11,10,1,1,"[""176023""]","[""7281""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1399969,2025-10-19T12:30:00+00:00,1390073,2025-10-05T15:00:00+00:00,11,11,8,3,3,"[""25928"", ""302915"", ""381810""]","[""179843"", ""301763"", ""441958""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1399969,2025-10-19T12:30:00+00:00,1390074,2025-10-05T12:30:00+00:00,11,11,9,2,2,"[""169420"", ""412049""]","[""119831"", ""25612""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390081,2025-10-19T12:30:00+00:00,1390074,2025-10-05T12:30:00+00:00,11,11,10,1,1,"[""137384""]","[""451425""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382512,2025-10-19T14:00:00+00:00,1382503,2025-10-04T14:00:00+00:00,11,11,9,2,2,"[""19532"", ""515985""]","[""388568"", ""403253""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382512,2025-10-19T14:00:00+00:00,1382505,2025-10-05T14:00:00+00:00,11,11,9,2,2,"[""131664"", ""8569""]","[""193719"", ""408221""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390082,2025-10-19T15:00:00+00:00,1390077,2025-10-05T12:30:00+00:00,11,11,6,5,5,"[""107151"", ""15876"", ""181786"", ""363691"", ""50873""]","[""1851"", ""2028"", ""417880"", ""7722"", ""7756""]",54.545,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390082,2025-10-19T15:00:00+00:00,1390073,2025-10-05T15:00:00+00:00,11,11,10,1,1,"[""193870""]","[""146053""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382506,2025-10-19T16:30:00+00:00,1382502,2025-10-05T11:30:00+00:00,11,11,8,3,3,"[""175415"", ""371839"", ""398190""]","[""2852"", ""36111"", ""6490""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382506,2025-10-19T16:30:00+00:00,1382503,2025-10-04T14:00:00+00:00,11,11,10,1,1,"[""137403""]","[""105474""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382507,2025-10-19T17:15:00+00:00,1382499,2025-10-04T16:15:00+00:00,11,11,10,1,1,"[""157231""]","[""275367""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382507,2025-10-19T17:15:00+00:00,1382498,2025-10-03T18:45:00+00:00,11,11,7,4,4,"[""161935"", ""20144"", ""278018"", ""477549""]","[""129867"", ""21155"", ""281376"", ""40809""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382511,2025-10-20T13:00:00+00:00,1382502,2025-10-05T11:30:00+00:00,11,11,8,3,3,"[""129706"", ""21084"", ""351886""]","[""138823"", ""15862"", ""30751""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
740,Antwerp,1382511,2025-10-20T13:00:00+00:00,1382501,2025-10-04T18:45:00+00:00,11,11,10,1,1,"[""386284""]","[""342310""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382521,2025-10-24T18:45:00+00:00,1382506,2025-10-19T16:30:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382521,2025-10-24T18:45:00+00:00,1382508,2025-10-18T18:45:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382518,2025-10-25T14:00:00+00:00,1382510,2025-10-18T14:00:00+00:00,11,11,10,1,1,"[""161995""]","[""162159""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382518,2025-10-25T14:00:00+00:00,1382512,2025-10-19T14:00:00+00:00,11,11,8,3,3,"[""137073"", ""193719"", ""408221""]","[""134694"", ""315025"", ""8569""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390088,2025-10-25T15:00:00+00:00,1390082,2025-10-19T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390087,2025-10-25T15:00:00+00:00,1390079,2025-10-18T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390085,2025-10-25T15:00:00+00:00,1390081,2025-10-19T12:30:00+00:00,11,11,10,1,1,"[""7513""]","[""271395""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390085,2025-10-25T15:00:00+00:00,1390080,2025-10-18T15:00:00+00:00,11,11,7,4,4,"[""169739"", ""271448"", ""334329"", ""56296""]","[""162460"", ""7087"", ""71260"", ""7249""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390088,2025-10-25T15:00:00+00:00,1390079,2025-10-18T15:00:00+00:00,11,11,9,2,2,"[""7176"", ""7511""]","[""202810"", ""329612""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390087,2025-10-25T15:00:00+00:00,1399969,2025-10-19T12:30:00+00:00,11,11,9,2,2,"[""25612"", ""266792""]","[""161087"", ""169420""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382514,2025-10-25T16:15:00+00:00,1382513,2025-10-18T16:15:00+00:00,11,11,9,2,2,"[""187947"", ""322879""]","[""33268"", ""88""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382514,2025-10-25T16:15:00+00:00,1382512,2025-10-19T14:00:00+00:00,11,11,10,1,1,"[""403253""]","[""19532""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382517,2025-10-25T18:45:00+00:00,1382507,2025-10-19T17:15:00+00:00,11,11,9,2,2,"[""281376"", ""328978""]","[""20144"", ""278018""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382517,2025-10-25T18:45:00+00:00,1382511,2025-10-20T13:00:00+00:00,11,11,10,1,1,"[""375986""]","[""342945""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382519,2025-10-26T12:30:00+00:00,1382513,2025-10-18T16:15:00+00:00,11,11,7,4,4,"[""271276"", ""271609"", ""301322"", ""354027""]","[""162211"", ""287923"", ""304984"", ""314265""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
